Date,open,high,low,close,close t-3,close t-5,close t-7,close t-12,close t-30,close t+3,close t+5,close t+7,close t+12,close t+30,volume,stoch_k,stoch_k_smooth,stoch_d,ma_5,ma_13, fng_value,fng_classification
2019-08-17,10358.72265625,10452.625,10086.6982421875,10231.744140625,10051.7041015625,11382.6162109375,11354.0244140625,11805.6533203125,10666.482421875,10763.232421875,10131.0556640625,10159.9609375,9510.2001953125,10276.7939453125,13778035685,31.891848627034374,34.651904938191535,24.288837072272543,10373.0326171875,11167.73212139423,20.0,Extreme Fear
2019-08-18,10233.005859375,10487.0703125,10119.0947265625,10345.810546875,10311.5458984375,10895.830078125,11523.5791015625,11478.1689453125,10530.732421875,10138.0498046875,10407.96484375,10138.517578125,9598.173828125,10241.2724609375,12999813869,55.21923270563672,41.61249672399472,33.567301450541585,10263.0287109375,11055.4365234375,14.0,Extreme Fear
2019-08-19,10350.283203125,10916.0537109375,10313.2041015625,10916.0537109375,10374.3388671875,10051.7041015625,11382.6162109375,11941.96875,10767.1396484375,10131.0556640625,10159.9609375,10370.8203125,9630.6640625,10198.248046875,16038264603,100.0,62.370360444223685,46.211587368803315,10435.8986328125,11012.196890024039,30.0,Fear
2019-08-20,10916.3466796875,10947.0419921875,10618.9609375,10763.232421875,10231.744140625,10311.5458984375,10895.830078125,11966.4072265625,10599.10546875,10407.96484375,10138.517578125,10185.5,9757.970703125,10266.4150390625,15053082175,83.16089038712211,79.46004103091961,61.14763273304601,10526.2359375,10921.524864783654,39.0,Fear
2019-08-21,10764.572265625,10798.7294921875,9962.7216796875,10138.0498046875,10345.810546875,10374.3388671875,10051.7041015625,11862.9365234375,10343.1064453125,10159.9609375,10370.8203125,9754.4228515625,10346.7607421875,10181.6416015625,19473084768,17.81210067225957,66.99099701979388,69.60713283164573,10478.978125,10780.881986177885,11.0,Extreme Fear
2019-08-22,10142.521484375,10232.99609375,9831.462890625,10131.0556640625,10916.0537109375,10231.744140625,10311.5458984375,11354.0244140625,9900.767578125,10138.517578125,10185.5,9510.2001953125,10623.5400390625,10019.716796875,17097508856,26.855359070269873,42.60945004321717,63.02016269797689,10458.8404296875,10647.660381610576,5.0,Extreme Fear
2019-08-23,10136.3095703125,10442.443359375,10078.1923828125,10407.96484375,10763.232421875,10345.810546875,10374.3388671875,11523.5791015625,9811.92578125,10370.8203125,9754.4228515625,9598.173828125,10594.4931640625,10070.392578125,15627023886,51.677371180361945,32.11494364096379,47.23846356799162,10471.2712890625,10574.886568509615,33.0,Fear
2019-08-24,10407.64453125,10418.0205078125,9982.296875,10159.9609375,10138.0498046875,10916.0537109375,10231.744140625,11382.6162109375,9911.841796875,10185.5,9510.2001953125,9630.6640625,10575.533203125,9729.32421875,15451030650,29.4464145496182,35.993048266749994,36.90581398364366,10320.052734375,10469.99286358173,39.0,Fear
2019-08-25,10160.7373046875,10304.6220703125,10008.7890625,10138.517578125,10131.0556640625,10763.232421875,10345.810546875,10895.830078125,9870.3037109375,9754.4228515625,9598.173828125,9757.970703125,10353.302734375,8620.56640625,14153856610,31.74457662489235,37.622787451624156,35.24359311977931,10195.109765625,10374.29296875,33.0,Fear
2019-08-26,10126.2998046875,10512.328125,10126.2998046875,10370.8203125,10407.96484375,10138.0498046875,10916.0537109375,10051.7041015625,9477.677734375,9510.2001953125,9630.6640625,10346.7607421875,10517.2548828125,8486.9931640625,18438654080,79.2164726063746,46.8024879269617,40.13944121511196,10241.6638671875,10333.907602163461,41.0,Fear
2019-08-27,10372.826171875,10381.328125,10087.30078125,10185.5,10159.9609375,10131.0556640625,10763.232421875,10311.5458984375,9552.8603515625,9598.173828125,9757.970703125,10623.5400390625,10441.2763671875,8118.9677734375,14762609503,38.33795177171157,49.766333667659495,44.73053634874845,10252.552734375,10344.199594350961,30.0,Fear
2019-08-28,10203.4267578125,10279.3662109375,9716.65625,9754.4228515625,10138.517578125,10407.96484375,10138.0498046875,10374.3388671875,9519.1455078125,9630.6640625,10346.7607421875,10594.4931640625,10334.974609375,8251.845703125,17603790323,4.746504526441883,40.76697630150934,45.77859929871018,10121.8443359375,10301.343975360576,32.0,Fear
2019-08-29,9756.7861328125,9756.7861328125,9421.6298828125,9510.2001953125,10370.8203125,10159.9609375,10131.0556640625,10231.744140625,9607.423828125,9757.970703125,10623.5400390625,10575.533203125,10115.9755859375,8245.9150390625,17045878501,8.120514829322888,17.068323709158772,35.867211226109205,9991.8921875,10234.87176983173,20.0,Extreme Fear
2019-08-30,9514.8447265625,9656.1240234375,9428.302734375,9598.173828125,10185.5,10138.517578125,10407.96484375,10345.810546875,10085.6279296875,10346.7607421875,10594.4931640625,10353.302734375,10178.3720703125,8104.185546875,13595263986,16.186323447118074,9.684447600960938,22.506582537209685,9883.8234375,10186.135591947115,24.0,Extreme Fear
2019-08-31,9597.5390625,9673.220703125,9531.7998046875,9630.6640625,9754.4228515625,10370.8203125,10159.9609375,10916.0537109375,10399.6689453125,10623.5400390625,10575.533203125,10517.2548828125,10410.126953125,8293.8681640625,11454806419,21.781240237664225,15.362692838035054,14.038488049384926,9735.7921875,10131.12432391827,20.0,Extreme Fear
2019-09-01,9630.5927734375,9796.755859375,9582.9443359375,9757.970703125,9510.2001953125,10185.5,10138.517578125,10763.232421875,10518.1748046875,10594.4931640625,10353.302734375,10441.2763671875,10360.546875,8343.2763671875,11445355859,39.21261223104966,25.726725305277313,16.924621914757775,9650.286328125,10042.041015625,24.0,Extreme Fear
2019-09-02,9757.4736328125,10396.591796875,9730.650390625,10346.7607421875,9598.173828125,9754.4228515625,10370.8203125,10138.0498046875,10821.7265625,10575.533203125,10517.2548828125,10334.974609375,10358.048828125,8393.0419921875,17248102294,94.88892294470638,51.96092513780675,31.016781093706374,9768.75390625,10010.004732572115,28.0,Fear
2019-09-03,10345.7255859375,10736.1044921875,10308.5478515625,10623.5400390625,9630.6640625,9510.2001953125,10185.5,10131.0556640625,10970.1845703125,10353.302734375,10441.2763671875,10115.9755859375,10347.712890625,8259.9921875,19384917989,91.39285044904042,75.16479520826549,50.95081521711652,9991.421875,10047.350135216346,41.0,Fear
2019-09-04,10621.1806640625,10762.64453125,10434.7099609375,10594.4931640625,9757.970703125,9598.173828125,9754.4228515625,10407.96484375,11805.6533203125,10517.2548828125,10334.974609375,10178.3720703125,10276.7939453125,8205.939453125,16742664769,86.33853941454397,90.87343760276359,72.66638598294527,10190.6857421875,10082.999173677885,43.0,Fear
2019-09-05,10588.18359375,10627.26953125,10516.41796875,10575.533203125,10346.7607421875,9630.6640625,9510.2001953125,10159.9609375,11478.1689453125,10441.2763671875,10115.9755859375,10410.126953125,10241.2724609375,8151.50048828125,14551239508,84.13907797349863,87.29015594569434,84.44279625224114,10379.6595703125,10095.889047475961,41.0,Fear
2019-09-06,10578.1982421875,10898.76171875,10292.2998046875,10353.302734375,10623.5400390625,9757.970703125,9598.173828125,10138.517578125,11941.96875,10334.974609375,10178.3720703125,10360.546875,10198.248046875,7988.15576171875,19536574783,53.30419530726183,74.59393756510147,84.25251037118647,10498.7259765625,10110.761493389424,43.0,Fear
2019-09-07,10353.931640625,10558.673828125,10348.9189453125,10517.2548828125,10594.4931640625,10346.7607421875,9630.6640625,10370.8203125,11966.4072265625,10115.9755859375,10410.126953125,10358.048828125,10266.4150390625,8245.623046875,15307366476,37.09302643888976,58.17876657321673,73.35428669467085,10532.8248046875,10139.895132211539,39.0,Fear
2019-09-08,10518.1142578125,10595.6376953125,10409.0908203125,10441.2763671875,10575.533203125,10623.5400390625,9757.970703125,10185.5,11862.9365234375,10178.3720703125,10360.546875,10347.712890625,10181.6416015625,8228.783203125,13670567493,24.56486698431766,38.32069624348974,57.03113346060265,10496.3720703125,10145.314828725961,43.0,Fear
2019-09-09,10443.228515625,10450.3115234375,10144.9296875,10334.974609375,10353.302734375,10594.4931640625,10346.7607421875,9754.4228515625,11354.0244140625,10410.126953125,10358.048828125,10276.7939453125,10019.716796875,8595.740234375,17595943368,25.210512952052273,28.956135458419894,41.81853275837546,10444.468359375,10156.812875600961,41.0,Fear
2019-09-10,10336.408203125,10394.353515625,10020.5732421875,10115.9755859375,10517.2548828125,10575.533203125,10623.5400390625,9510.2001953125,11523.5791015625,10360.546875,10347.712890625,10241.2724609375,10070.392578125,8586.4736328125,14906809639,10.863538556487798,20.212972830952573,29.16326817762074,10352.5568359375,10184.624624399039,41.0,Fear
2019-09-11,10123.03515625,10215.9482421875,9980.7763671875,10178.3720703125,10441.2763671875,10353.302734375,10594.4931640625,9598.173828125,11382.6162109375,10358.048828125,10276.7939453125,10198.248046875,9729.32421875,8321.7568359375,15428063426,32.13662887655689,22.736893461698983,23.968667250357157,10317.570703125,10236.0224609375,38.0,Fear
2019-09-12,10176.8193359375,10442.25390625,10099.2421875,10410.126953125,10334.974609375,10517.2548828125,10575.533203125,9630.6640625,10895.830078125,10347.712890625,10241.2724609375,10266.4150390625,8620.56640625,8336.5556640625,15323563925,69.82884860343891,37.6096720121612,26.85317943493759,10296.1451171875,10298.480393629809,39.0,Fear
2019-09-13,10415.3623046875,10441.4892578125,10226.5966796875,10360.546875,10115.9755859375,10441.2763671875,10353.302734375,9757.970703125,10051.7041015625,10276.7939453125,10198.248046875,10181.6416015625,8486.9931640625,8321.005859375,14109864675,80.88223059708322,60.949236025693004,40.431933833184395,10279.99921875,10354.625225360576,38.0,Fear
2019-09-14,10345.4033203125,10422.1337890625,10291.6943359375,10358.048828125,10178.3720703125,10334.974609375,10517.2548828125,10346.7607421875,10311.5458984375,10241.2724609375,10266.4150390625,10019.716796875,8118.9677734375,8374.6865234375,13468713124,81.75315784684469,77.48807901578893,58.682329017881045,10284.6140625,10400.785081129809,39.0,Fear
2019-09-15,10356.4658203125,10387.03515625,10313.0927734375,10347.712890625,10410.126953125,10115.9755859375,10441.2763671875,10623.5400390625,10374.3388671875,10198.248046875,10181.6416015625,10070.392578125,8251.845703125,8205.369140625,12043433567,79.51340907792354,80.71626584061714,73.05119362736637,10330.9615234375,10400.858323317309,38.0,Fear
2019-09-16,10347.22265625,10386.8671875,10189.744140625,10276.7939453125,10360.546875,10178.3720703125,10334.974609375,10594.4931640625,10231.744140625,10266.4150390625,10019.716796875,9729.32421875,8245.9150390625,8047.52685546875,15160167779,51.76259238591976,71.00971977022932,76.40468820887848,10350.6458984375,10374.185546875,38.0,Fear
2019-09-17,10281.513671875,10296.771484375,10199.7392578125,10241.2724609375,10358.048828125,10410.126953125,10115.9755859375,10575.533203125,10345.810546875,10181.6416015625,10070.392578125,8620.56640625,8104.185546875,8103.9111328125,15304603363,20.468448758083223,50.58148340730884,67.43582300605176,10316.875,10347.014723557691,41.0,Fear
2019-09-18,10247.7958984375,10275.9287109375,10191.4697265625,10198.248046875,10347.712890625,10360.546875,10178.3720703125,10353.302734375,10916.0537109375,10019.716796875,9729.32421875,8486.9931640625,8293.8681640625,7973.20751953125,16169268880,3.6593309156311586,25.29679068654471,48.962664621360965,10284.415234375,10317.992788461539,38.0,Fear
2019-09-19,10200.49609375,10295.6689453125,9851.6923828125,10266.4150390625,10276.7939453125,10358.048828125,10410.126953125,10517.2548828125,10763.232421875,10070.392578125,8620.56640625,8118.9677734375,8343.2763671875,7988.560546875,19937691247,77.4686195140015,33.865466395905294,36.58124682991962,10266.0884765625,10311.309119591346,31.0,Fear
2019-09-20,10266.318359375,10285.8720703125,10132.1865234375,10181.6416015625,10241.2724609375,10347.712890625,10360.546875,10441.2763671875,10138.0498046875,9729.32421875,8486.9931640625,8251.845703125,8393.0419921875,8222.078125,14734189639,61.652606935161,47.593519121597886,35.58525873468263,10232.87421875,10285.492713341346,41.0,Fear
2019-09-21,10183.6484375,10188.09765625,10000.7080078125,10019.716796875,10198.248046875,10276.7939453125,10358.048828125,10334.974609375,10131.0556640625,8620.56640625,8118.9677734375,8245.9150390625,8259.9921875,8243.720703125,13425266806,37.75158471216273,58.95760372044174,46.80552974598165,10181.4587890625,10253.065054086539,37.0,Fear
2019-09-22,10024.115234375,10074.4443359375,9922.533203125,10070.392578125,10266.4150390625,10241.2724609375,10347.712890625,10115.9755859375,10407.96484375,8486.9931640625,8251.845703125,8104.185546875,8205.939453125,8078.203125,13199651698,49.25940101004769,49.55453088579046,52.0352179092767,10147.2828125,10232.71259014423,37.0,Fear
2019-09-23,10067.962890625,10074.23828125,9727.1435546875,9729.32421875,10181.6416015625,10198.248046875,10276.7939453125,10178.3720703125,10159.9609375,8118.9677734375,8245.9150390625,8293.8681640625,8151.50048828125,7514.671875,15144925408,0.3835649380765069,29.131516886762302,45.8812171643315,10053.498046875,10202.970177283654,41.0,Fear
2019-09-24,9729.3212890625,9804.3173828125,8370.8017578125,8620.56640625,10019.716796875,10266.4150390625,10241.2724609375,10410.126953125,10138.517578125,8251.845703125,8104.185546875,8343.2763671875,7988.15576171875,7493.48876953125,25002886689,13.042061526787938,20.89500915830404,33.19368564361894,9724.3283203125,10083.13897235577,39.0,Fear
2019-09-25,8603.4287109375,8744.828125,8325.396484375,8486.9931640625,10070.392578125,10181.6416015625,10198.248046875,10360.546875,10370.8203125,8245.9150390625,8293.8681640625,8393.0419921875,8245.623046875,8660.7001953125,21744728353,8.675394750776709,7.36700707188038,19.131177705648913,9385.3986328125,9935.205603966346,15.0,Extreme Fear
2019-09-26,8487.669921875,8515.685546875,7895.62939453125,8118.9677734375,9729.32421875,10019.716796875,10266.4150390625,10358.048828125,10185.5,8104.185546875,8343.2763671875,8259.9921875,8228.783203125,9244.97265625,19258205289,10.25045196184046,10.65596941313503,12.972661881106488,9005.248828125,9762.776442307691,12.0,Extreme Fear
2019-09-27,8113.10107421875,8271.5205078125,7965.9228515625,8251.845703125,8620.56640625,10070.392578125,10181.6416015625,10347.712890625,9754.4228515625,8293.8681640625,8393.0419921875,8205.939453125,8595.740234375,9551.71484375,16408941156,16.350631394433314,11.758826035683489,9.927267506899637,8641.539453125,9600.760817307691,24.0,Extreme Fear
2019-09-28,8251.2734375,8285.6171875,8125.431640625,8245.9150390625,8486.9931640625,9729.32421875,10019.716796875,10276.7939453125,9510.2001953125,8343.2763671875,8259.9921875,8151.50048828125,8586.4736328125,9256.1484375,14141152736,18.35216896013884,14.9844174388042,12.466404295874247,8344.8576171875,9439.084059495191,32.0,Fear
2019-09-29,8246.037109375,8261.70703125,7990.4970703125,8104.185546875,8118.9677734375,8620.56640625,10070.392578125,10241.2724609375,9598.173828125,8393.0419921875,8205.939453125,7988.15576171875,8321.7568359375,9427.6875,13034629109,24.559169115647276,19.75398982340647,15.499077765964723,8241.5814453125,9271.960336538461,33.0,Fear
2019-09-30,8104.2265625,8314.2314453125,7830.7587890625,8293.8681640625,8251.845703125,8486.9931640625,9729.32421875,10198.248046875,9630.6640625,8259.9921875,8151.50048828125,8245.623046875,8336.5556640625,9205.7265625,17115474183,67.61443756104168,36.841925212275925,23.86011082482887,8202.9564453125,9122.160006009615,27.0,Fear
2019-10-01,8299.720703125,8497.6923828125,8232.6796875,8343.2763671875,8245.9150390625,8118.9677734375,8620.56640625,10266.4150390625,9757.970703125,8205.939453125,7988.15576171875,8228.783203125,8321.005859375,9199.5849609375,15305343413,76.8468679532609,56.34015820998328,37.64535774855523,8247.8181640625,8979.469876802885,38.0,Fear
2019-10-02,8344.212890625,8393.0419921875,8227.6953125,8393.0419921875,8104.185546875,8251.845703125,8486.9931640625,10181.6416015625,10346.7607421875,8151.50048828125,8245.623046875,8595.740234375,8374.6865234375,9261.1044921875,13125712443,84.30872404603626,76.25667652011293,56.47958664745738,8276.057421875,8835.3642578125,39.0,Fear
2019-10-03,8390.7744140625,8414.2275390625,8146.43701171875,8259.9921875,8293.8681640625,8245.9150390625,8118.9677734375,10019.716796875,10623.5400390625,7988.15576171875,8228.783203125,8586.4736328125,8205.369140625,9324.7177734375,13668823409,64.35924092892495,75.17161097607402,69.25614856872342,8278.8728515625,8687.545072115385,37.0,Fear
2019-10-04,8259.494140625,8260.0556640625,8151.23681640625,8205.939453125,8343.2763671875,8104.185546875,8251.845703125,10070.392578125,10594.4931640625,8245.623046875,8595.740234375,8321.7568359375,8047.52685546875,9235.3544921875,13139456229,56.25457580460949,68.30751359319022,73.24526702979239,8299.2236328125,8548.02373798077,30.0,Fear
2019-10-05,8210.1494140625,8215.5263671875,8071.12060546875,8151.50048828125,8393.0419921875,8293.8681640625,8245.9150390625,9729.32421875,10575.533203125,8228.783203125,8586.4736328125,8336.5556640625,8103.9111328125,9412.6123046875,12200497197,18.84322570823208,46.48568081392216,63.32160179439546,8270.75009765625,8400.416654146635,31.0,Fear
2019-10-06,8149.876953125,8161.41015625,7958.8505859375,7988.15576171875,8259.9921875,8343.2763671875,8104.185546875,8620.56640625,10353.302734375,8595.740234375,8321.7568359375,8321.005859375,7973.20751953125,9342.52734375,13160830305,6.435366476090808,27.177722662977448,47.32363902336328,8199.7259765625,8266.480618990385,32.0,Fear
2019-10-07,7989.12060546875,8308.4501953125,7905.76611328125,8245.623046875,8205.939453125,8393.0419921875,8293.8681640625,8486.9931640625,10517.2548828125,8586.4736328125,8336.5556640625,8374.6865234375,7988.560546875,9360.8798828125,18009742607,66.84025893833746,30.70628370755344,34.789895728151016,8170.2421875,8237.638822115385,27.0,Fear
2019-10-08,8246.849609375,8332.71484375,8185.76318359375,8228.783203125,8151.50048828125,8259.9921875,8343.2763671875,8118.9677734375,10441.2763671875,8321.7568359375,8321.005859375,8205.369140625,8222.078125,9267.5615234375,15592264032,75.65711449454534,49.64424663632453,35.84275100228514,8164.000390625,8217.776517427885,39.0,Fear
2019-10-09,8229.8408203125,8627.7060546875,8169.298828125,8595.740234375,7988.15576171875,8205.939453125,8393.0419921875,8251.845703125,10334.974609375,8336.5556640625,8374.6865234375,8047.52685546875,8243.720703125,8804.880859375,19384942333,95.57223274691874,79.35653539326718,53.23568857904839,8241.960546875,8254.451322115385,37.0,Fear
2019-10-10,8585.2802734375,8625.2724609375,8471.93359375,8586.4736328125,8245.623046875,8151.50048828125,8259.9921875,8245.9150390625,10115.9755859375,8321.005859375,8205.369140625,8103.9111328125,8078.203125,8813.58203125,17618660671,94.28866315462692,88.50600346536366,72.5022618316518,8328.95517578125,8280.191932091346,41.0,Fear
2019-10-11,8585.2626953125,8721.7802734375,8316.181640625,8321.7568359375,8228.783203125,7988.15576171875,8205.939453125,8104.185546875,10178.3720703125,8374.6865234375,8047.52685546875,7973.20751953125,7514.671875,9055.5263671875,19604381101,50.97837059305396,80.27975549819986,82.71409811894357,8395.675390625,8286.025916466346,39.0,Fear
2019-10-12,8315.6650390625,8415.2421875,8313.3408203125,8336.5556640625,8595.740234375,8245.623046875,8151.50048828125,8293.8681640625,10410.126953125,8205.369140625,8103.9111328125,7988.560546875,7493.48876953125,8757.7880859375,14532641605,30.27374717406022,58.51359364058035,75.76645086804797,8413.8619140625,8303.900540865385,38.0,Fear
2019-10-13,8336.90234375,8470.98828125,8276.6123046875,8321.005859375,8586.4736328125,8228.783203125,7988.15576171875,8343.2763671875,10360.546875,8047.52685546875,7973.20751953125,8222.078125,8660.7001953125,8815.662109375,13808286059,27.45920836566556,36.23710871092657,58.34348594990226,8432.3064453125,8305.988055889424,38.0,Fear
2019-10-14,8320.83203125,8390.208984375,8284.130859375,8374.6865234375,8321.7568359375,8595.740234375,8245.623046875,8393.0419921875,10358.048828125,8103.9111328125,7988.560546875,8243.720703125,9244.97265625,8808.2626953125,15151387859,22.03083456911454,26.587930036280095,40.446210795929005,8388.095703125,8308.404221754809,37.0,Fear
2019-10-15,8373.4580078125,8410.71484375,8182.70654296875,8205.369140625,8336.5556640625,8586.4736328125,8228.783203125,8259.9921875,10347.712890625,7973.20751953125,8222.078125,8078.203125,9551.71484375,8708.0947265625,15220412632,4.203988503862691,17.898010479547587,26.907683075584753,8311.8748046875,8293.967848557691,39.0,Fear
2019-10-16,8204.6748046875,8216.8125,7985.08984375,8047.52685546875,8321.005859375,8321.7568359375,8595.740234375,8205.939453125,10276.7939453125,7988.560546875,8243.720703125,7514.671875,9256.1484375,8491.9921875,16071646996,12.849807058445212,13.028210043807471,19.171383519878386,8257.02880859375,8277.624361478365,40.0,Fear
2019-10-17,8047.8125,8134.83154296875,8000.94287109375,8103.9111328125,8374.6865234375,8336.5556640625,8586.4736328125,8151.50048828125,10241.2724609375,8222.078125,8078.203125,7493.48876953125,9427.6875,8550.7607421875,14313052244,24.453935203794515,13.835910255367464,14.920710259574173,8210.49990234375,8269.776029146635,40.0,Fear
2019-10-18,8100.93359375,8138.41357421875,7902.1640625,7973.20751953125,8205.369140625,8321.005859375,8321.7568359375,7988.15576171875,10198.248046875,8243.720703125,7514.671875,8660.7001953125,9205.7265625,8577.9755859375,15651592610,13.969786233860004,17.09117616536657,14.651765488180502,8140.940234375,8256.061185396635,40.0,Fear
2019-10-19,7973.8037109375,8082.62939453125,7944.77685546875,7988.560546875,8047.52685546875,8374.6865234375,8336.5556640625,8245.623046875,10266.4150390625,8078.203125,7493.48876953125,9244.97265625,9199.5849609375,8309.2861328125,13797825640,16.988762491454732,18.47082797636974,16.46597146570126,8063.7150390625,8256.092322716346,41.0,Fear
2019-10-20,7997.80712890625,8281.818359375,7949.439453125,8222.078125,8103.9111328125,8205.369140625,8321.005859375,8228.783203125,10181.6416015625,7514.671875,8660.7001953125,9551.71484375,9261.1044921875,8206.1455078125,15504249442,84.26457046140867,38.40770639557446,24.656570179103586,8067.0568359375,8254.281174879809,37.0,Fear
2019-10-21,8225.115234375,8296.6943359375,8196.416015625,8243.720703125,7973.20751953125,8047.52685546875,8374.6865234375,8595.740234375,10019.716796875,7493.48876953125,9244.97265625,9256.1484375,9324.7177734375,8027.26806640625,15868748866,86.57298656679843,62.608773173220605,39.829102515054934,8106.29560546875,8255.430213341346,37.0,Fear
2019-10-22,8243.40234375,8296.6513671875,8074.462890625,8078.203125,7988.560546875,8103.9111328125,8205.369140625,8586.4736328125,10070.392578125,8660.7001953125,9551.71484375,9427.6875,9235.3544921875,7642.75,16803377857,44.619912425525804,71.81915648457762,57.61187868445756,8101.15400390625,8215.619666466346,39.0,Fear
2019-10-23,8076.228515625,8092.99951171875,7469.32275390625,7514.671875,8222.078125,7973.20751953125,8047.52685546875,8321.7568359375,9729.32421875,9244.97265625,9256.1484375,9205.7265625,9412.6123046875,7296.57763671875,21942878958,5.4811069268798205,45.55800197306801,59.995310543622075,8009.446875,8133.173377403846,33.0,Fear
2019-10-24,7509.72802734375,7532.86767578125,7446.98876953125,7493.48876953125,8243.720703125,7988.560546875,8103.9111328125,8336.5556640625,8620.56640625,9551.71484375,9427.6875,9199.5849609375,9342.52734375,7397.796875,16268708849,5.47248386245925,18.524501071621614,45.300553176422405,7910.43251953125,8069.46044921875,20.0,Extreme Fear
2019-10-25,7490.703125,8691.5400390625,7479.984375,8660.7001953125,8078.203125,8222.078125,7973.20751953125,8321.005859375,8486.9931640625,9256.1484375,9205.7265625,9261.1044921875,9360.8798828125,7047.9169921875,28705065488,97.52201098460046,36.1585339246465,33.41367898977871,7998.15693359375,8094.394643930288,24.0,Extreme Fear
2019-10-26,8667.5771484375,10021.744140625,8662.6220703125,9244.97265625,7514.671875,8243.720703125,7988.560546875,8374.6865234375,8118.9677734375,9427.6875,9199.5849609375,9324.7177734375,9267.5615234375,7146.1337890625,44496255609,69.83125103473309,57.6085819605976,37.4305389856219,8198.40732421875,8165.469012920673,53.0,Neutral
2019-10-27,9241.70703125,9749.529296875,9112.5419921875,9551.71484375,7493.48876953125,8078.203125,8222.078125,8205.369140625,8251.845703125,9205.7265625,9261.1044921875,9235.3544921875,8804.880859375,7218.37109375,32593129501,81.74470079169764,83.03265427034371,58.933256718529265,8493.10966796875,8256.009652944711,50.0,Neutral
2019-10-28,9565.1015625,9805.1181640625,9256.1484375,9256.1484375,8660.7001953125,7514.671875,8243.720703125,8047.52685546875,8245.9150390625,9199.5849609375,9324.7177734375,9412.6123046875,8813.58203125,7531.66357421875,30948255332,70.26530319267664,73.94708500636911,71.52944041243681,8841.40498046875,8336.838829627404,52.0,Neutral
2019-10-29,9248.4404296875,9516.1806640625,9232.6484375,9427.6875,9244.97265625,7493.48876953125,8078.203125,8103.9111328125,8104.185546875,9261.1044921875,9235.3544921875,9342.52734375,9055.5263671875,7463.10595703125,28426779937,76.62813580342728,76.2127132626005,77.73081751310444,9228.2447265625,8443.005033052885,54.0,Neutral
2019-10-30,9422.462890625,9426.8740234375,9085.3701171875,9205.7265625,9551.71484375,8660.7001953125,7514.671875,7973.20751953125,8293.8681640625,9324.7177734375,9412.6123046875,9360.8798828125,8757.7880859375,7761.24365234375,27706531577,39.95994944461649,62.28446281357346,70.81475369418102,9337.25,8527.76006610577,53.0,Neutral
2019-10-31,9202.4580078125,9383.1611328125,9028.7177734375,9199.5849609375,9256.1484375,9244.97265625,7493.48876953125,7988.560546875,8343.2763671875,9235.3544921875,9342.52734375,9267.5615234375,8815.662109375,7569.6298828125,26583653947,22.007612253060877,46.19856583370154,61.565247303291834,9328.1724609375,8622.096792367789,50.0,Neutral
2019-11-01,9193.9921875,9275.6572265625,9132.0478515625,9261.1044921875,9427.6875,9551.71484375,8660.7001953125,8222.078125,8393.0419921875,9412.6123046875,9360.8798828125,8804.880859375,8808.2626953125,7424.29248046875,24324691031,29.931298535660112,30.63295341111248,46.3719940194625,9270.050390625,8719.984788161059,49.0,Neutral
2019-11-02,9259.783203125,9377.486328125,9249.587890625,9324.7177734375,9205.7265625,9256.1484375,9244.97265625,8243.720703125,8259.9921875,9342.52734375,9267.5615234375,8813.58203125,8708.0947265625,7321.98828125,21242676385,60.72257102904468,37.55382727258854,38.12844883913419,9283.7642578125,8804.80322265625,51.0,Neutral
2019-11-03,9324.787109375,9379.806640625,9141.251953125,9235.3544921875,9199.5849609375,9427.6875,9551.71484375,8078.203125,8205.939453125,9360.8798828125,8804.880859375,9055.5263671875,8491.9921875,7320.1455078125,21132220847,51.89839886979044,47.5174228114984,38.56806783173314,9245.29765625,8881.082744891826,56.0,Greed
2019-11-04,9235.607421875,9505.0517578125,9191.4853515625,9412.6123046875,9261.1044921875,9205.7265625,9256.1484375,7514.671875,8151.50048828125,9267.5615234375,8813.58203125,8757.7880859375,8550.7607421875,7252.03466796875,26170255634,80.59356330699556,64.40484440194355,49.82536482867683,9286.6748046875,8983.729604867789,49.0,Neutral
2019-11-05,9413.0048828125,9457.41796875,9256.931640625,9342.52734375,9324.7177734375,9199.5849609375,9427.6875,7493.48876953125,7988.15576171875,8804.880859375,9055.5263671875,8815.662109375,8577.9755859375,7448.3076171875,26198609048,56.428227335085715,62.97339650395724,58.2985545724664,9315.26328125,9124.333871694711,54.0,Neutral
2019-11-06,9340.8642578125,9423.2373046875,9305.9091796875,9360.8798828125,9235.3544921875,9261.1044921875,9205.7265625,8660.7001953125,8245.623046875,8813.58203125,8757.7880859375,8808.2626953125,8309.2861328125,7546.99658203125,23133895765,60.37054634379421,65.79744566195849,64.39189552261976,9335.218359375,9267.979341947115,53.0,Neutral
2019-11-07,9352.3935546875,9368.4765625,9202.353515625,9267.5615234375,9412.6123046875,9324.7177734375,9199.5849609375,9244.97265625,8228.783203125,9055.5263671875,8815.662109375,8708.0947265625,8206.1455078125,7556.23779296875,22700383839,34.719526697107085,50.506100125329,59.75898076374824,9323.787109375,9314.660982572115,54.0,Neutral
2019-11-08,9265.3681640625,9272.759765625,8775.5341796875,8804.880859375,9342.52734375,9235.3544921875,9261.1044921875,9551.71484375,8595.740234375,8757.7880859375,8808.2626953125,8491.9921875,8027.26806640625,7564.34521484375,24333037836,4.02275155081617,33.037608197239145,49.78038466150887,9237.6923828125,9280.807767427885,42.0,Fear
